delf* 214 1394
tipo: circulo, id: 214, raio: 2.500000, x: 548.000000, y: 41.250000, corb: black, corp: dimgray
tipo: circulo, id: 480, raio: 2.500000, x: 1196.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 481, raio: 2.500000, x: 1154.000000, y: 16.250000, corb: black, corp: dimgray

tipo: circulo, id: 482, raio: 2.500000, x: 1154.000000, y: 22.500000, corb: black, corp: dimgray

tipo: circulo, id: 483, raio: 2.500000, x: 1160.000000, y: 28.750000, corb: black, corp: dimgray

tipo: circulo, id: 484, raio: 2.500000, x: 1166.000000, y: 28.750000, corb: black, corp: dimgray

tipo: circulo, id: 485, raio: 2.500000, x: 1172.000000, y: 28.750000, corb: black, corp: dimgray

tipo: circulo, id: 486, raio: 2.500000, x: 1178.000000, y: 28.750000, corb: black, corp: dimgray

tipo: circulo, id: 487, raio: 2.500000, x: 1184.000000, y: 28.750000, corb: black, corp: dimgray

tipo: circulo, id: 488, raio: 2.500000, x: 1190.000000, y: 28.750000, corb: black, corp: dimgray

tipo: circulo, id: 489, raio: 2.500000, x: 1196.000000, y: 35.000000, corb: black, corp: dimgray

tipo: circulo, id: 490, raio: 2.500000, x: 1196.000000, y: 41.250000, corb: black, corp: dimgray

tipo: circulo, id: 491, raio: 2.500000, x: 1196.000000, y: 47.500000, corb: black, corp: dimgray

tipo: circulo, id: 492, raio: 2.500000, x: 1154.000000, y: 53.750000, corb: black, corp: dimgray

tipo: circulo, id: 493, raio: 2.500000, x: 1160.000000, y: 53.750000, corb: black, corp: dimgray

tipo: circulo, id: 494, raio: 2.500000, x: 1166.000000, y: 53.750000, corb: black, corp: dimgray

tipo: circulo, id: 495, raio: 2.500000, x: 1172.000000, y: 53.750000, corb: black, corp: dimgray

tipo: circulo, id: 496, raio: 2.500000, x: 1178.000000, y: 53.750000, corb: black, corp: dimgray

tipo: circulo, id: 497, raio: 2.500000, x: 1184.000000, y: 53.750000, corb: black, corp: dimgray

tipo: circulo, id: 498, raio: 2.500000, x: 1190.000000, y: 53.750000, corb: black, corp: dimgray

tipo: circulo, id: 499, raio: 2.500000, x: 1206.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 500, raio: 2.500000, x: 1212.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 501, raio: 2.500000, x: 1218.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 502, raio: 2.500000, x: 1224.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 503, raio: 2.500000, x: 1230.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 504, raio: 2.500000, x: 1236.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 505, raio: 2.500000, x: 1242.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 506, raio: 2.500000, x: 1248.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 507, raio: 2.500000, x: 1206.000000, y: 16.250000, corb: black, corp: dimgray

tipo: circulo, id: 508, raio: 2.500000, x: 1224.000000, y: 16.250000, corb: black, corp: dimgray

tipo: circulo, id: 509, raio: 2.500000, x: 1230.000000, y: 16.250000, corb: black, corp: dimgray

tipo: circulo, id: 510, raio: 2.500000, x: 1248.000000, y: 16.250000, corb: black, corp: dimgray

tipo: circulo, id: 511, raio: 2.500000, x: 1224.000000, y: 22.500000, corb: black, corp: dimgray

tipo: circulo, id: 512, raio: 2.500000, x: 1230.000000, y: 22.500000, corb: black, corp: dimgray

tipo: circulo, id: 513, raio: 2.500000, x: 1224.000000, y: 28.750000, corb: black, corp: dimgray

tipo: circulo, id: 514, raio: 2.500000, x: 1230.000000, y: 28.750000, corb: black, corp: dimgray

tipo: circulo, id: 515, raio: 2.500000, x: 1224.000000, y: 35.000000, corb: black, corp: dimgray

tipo: circulo, id: 516, raio: 2.500000, x: 1230.000000, y: 35.000000, corb: black, corp: dimgray

tipo: circulo, id: 517, raio: 2.500000, x: 1224.000000, y: 41.250000, corb: black, corp: dimgray

tipo: circulo, id: 518, raio: 2.500000, x: 1230.000000, y: 41.250000, corb: black, corp: dimgray

tipo: circulo, id: 519, raio: 2.500000, x: 1224.000000, y: 47.500000, corb: black, corp: dimgray

tipo: circulo, id: 520, raio: 2.500000, x: 1230.000000, y: 47.500000, corb: black, corp: dimgray

tipo: circulo, id: 521, raio: 2.500000, x: 1224.000000, y: 53.750000, corb: black, corp: dimgray

tipo: circulo, id: 522, raio: 2.500000, x: 1230.000000, y: 53.750000, corb: black, corp: dimgray

tipo: circulo, id: 523, raio: 2.500000, x: 1264.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 524, raio: 2.500000, x: 1270.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 525, raio: 2.500000, x: 1276.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 526, raio: 2.500000, x: 1282.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 527, raio: 2.500000, x: 1288.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 528, raio: 2.500000, x: 1294.000000, y: 10.000000, corb: black, corp: dimgray

tipo: circulo, id: 529, raio: 2.500000, x: 1258.000000, y: 16.250000, corb: black, corp: dimgray

tipo: circulo, id: 530, raio: 2.500000, x: 1300.000000, y: 16.250000, corb: black, corp: dimgray

tipo: circulo, id: 531, raio: 2.500000, x: 1258.000000, y: 22.500000, corb: black, corp: dimgray

tipo: circulo, id: 532, raio: 2.500000, x: 1300.000000, y: 22.500000, corb: black, corp: dimgray

tipo: circulo, id: 533, raio: 2.500000, x: 1258.000000, y: 28.750000, corb: black, corp: dimgray

tipo: circulo, id: 534, raio: 2.500000, x: 1300.000000, y: 28.750000, corb: black, corp: dimgray

tipo: circulo, id: 535, raio: 2.500000, x: 1258.000000, y: 35.000000, corb: black, corp: dimgray

tipo: circulo, id: 536, raio: 2.500000, x: 1264.000000, y: 35.000000, corb: black, corp: dimgray

tipo: circulo, id: 537, raio: 2.500000, x: 1270.000000, y: 35.000000, corb: black, corp: dimgray

tipo: circulo, id: 538, raio: 2.500000, x: 1276.000000, y: 35.000000, corb: black, corp: dimgray

tipo: circulo, id: 539, raio: 2.500000, x: 1282.000000, y: 35.000000, corb: black, corp: dimgray

tipo: circulo, id: 540, raio: 2.500000, x: 1288.000000, y: 35.000000, corb: black, corp: dimgray

tipo: circulo, id: 541, raio: 2.500000, x: 1294.000000, y: 35.000000, corb: black, corp: dimgray

tipo: circulo, id: 542, raio: 2.500000, x: 1300.000000, y: 35.000000, corb: black, corp: dimgray

tipo: circulo, id: 543, raio: 2.500000, x: 1258.000000, y: 41.250000, corb: black, corp: dimgray

tipo: circulo, id: 544, raio: 2.500000, x: 1300.000000, y: 41.250000, corb: black, corp: dimgray

tipo: circulo, id: 545, raio: 2.500000, x: 1258.000000, y: 47.500000, corb: black, corp: dimgray

tipo: circulo, id: 546, raio: 2.500000, x: 1300.000000, y: 47.500000, corb: black, corp: dimgray

tipo: circulo, id: 547, raio: 2.500000, x: 1258.000000, y: 53.750000, corb: black, corp: dimgray

tipo: circulo, id: 548, raio: 2.500000, x: 1300.000000, y: 53.750000, corb: black, corp: dimgray

tipo: circulo, id: 549, raio: 2.500000, x: 16.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 550, raio: 2.500000, x: 22.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 551, raio: 2.500000, x: 28.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 552, raio: 2.500000, x: 34.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 553, raio: 2.500000, x: 40.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 554, raio: 2.500000, x: 46.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 555, raio: 2.500000, x: 10.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 556, raio: 2.500000, x: 52.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 557, raio: 2.500000, x: 10.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 558, raio: 2.500000, x: 52.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 559, raio: 2.500000, x: 10.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 560, raio: 2.500000, x: 52.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 561, raio: 2.500000, x: 10.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 562, raio: 2.500000, x: 16.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 563, raio: 2.500000, x: 22.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 564, raio: 2.500000, x: 28.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 565, raio: 2.500000, x: 34.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 566, raio: 2.500000, x: 40.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 567, raio: 2.500000, x: 46.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 568, raio: 2.500000, x: 52.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 569, raio: 2.500000, x: 10.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 570, raio: 2.500000, x: 52.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 571, raio: 2.500000, x: 10.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 572, raio: 2.500000, x: 52.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 573, raio: 2.500000, x: 10.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 574, raio: 2.500000, x: 52.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 575, raio: 2.500000, x: 62.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 576, raio: 2.500000, x: 68.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 577, raio: 2.500000, x: 98.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 578, raio: 2.500000, x: 104.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 579, raio: 2.500000, x: 62.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 580, raio: 2.500000, x: 68.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 581, raio: 2.500000, x: 98.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 582, raio: 2.500000, x: 104.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 583, raio: 2.500000, x: 62.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 584, raio: 2.500000, x: 74.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 585, raio: 2.500000, x: 92.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 586, raio: 2.500000, x: 104.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 587, raio: 2.500000, x: 62.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 588, raio: 2.500000, x: 80.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 589, raio: 2.500000, x: 86.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 590, raio: 2.500000, x: 104.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 591, raio: 2.500000, x: 62.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 592, raio: 2.500000, x: 104.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 593, raio: 2.500000, x: 62.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 594, raio: 2.500000, x: 104.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 595, raio: 2.500000, x: 62.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 596, raio: 2.500000, x: 104.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 597, raio: 2.500000, x: 62.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 598, raio: 2.500000, x: 104.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 599, raio: 2.500000, x: 120.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 600, raio: 2.500000, x: 126.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 601, raio: 2.500000, x: 132.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 602, raio: 2.500000, x: 138.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 603, raio: 2.500000, x: 144.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 604, raio: 2.500000, x: 150.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 605, raio: 2.500000, x: 114.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 606, raio: 2.500000, x: 156.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 607, raio: 2.500000, x: 114.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 608, raio: 2.500000, x: 156.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 609, raio: 2.500000, x: 114.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 610, raio: 2.500000, x: 156.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 611, raio: 2.500000, x: 114.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 612, raio: 2.500000, x: 120.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 613, raio: 2.500000, x: 126.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 614, raio: 2.500000, x: 132.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 615, raio: 2.500000, x: 138.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 616, raio: 2.500000, x: 144.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 617, raio: 2.500000, x: 150.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 618, raio: 2.500000, x: 156.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 619, raio: 2.500000, x: 114.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 620, raio: 2.500000, x: 156.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 621, raio: 2.500000, x: 114.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 622, raio: 2.500000, x: 156.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 623, raio: 2.500000, x: 114.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 624, raio: 2.500000, x: 156.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 625, raio: 2.500000, x: 166.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 626, raio: 2.500000, x: 172.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 627, raio: 2.500000, x: 178.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 628, raio: 2.500000, x: 184.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 629, raio: 2.500000, x: 190.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 630, raio: 2.500000, x: 196.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 631, raio: 2.500000, x: 202.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 632, raio: 2.500000, x: 172.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 633, raio: 2.500000, x: 208.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 634, raio: 2.500000, x: 172.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 635, raio: 2.500000, x: 208.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 636, raio: 2.500000, x: 172.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 637, raio: 2.500000, x: 208.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 638, raio: 2.500000, x: 172.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 639, raio: 2.500000, x: 208.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 640, raio: 2.500000, x: 172.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 641, raio: 2.500000, x: 208.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 642, raio: 2.500000, x: 172.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 643, raio: 2.500000, x: 208.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 644, raio: 2.500000, x: 166.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 645, raio: 2.500000, x: 172.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 646, raio: 2.500000, x: 178.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 647, raio: 2.500000, x: 184.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 648, raio: 2.500000, x: 190.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 649, raio: 2.500000, x: 196.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 650, raio: 2.500000, x: 202.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 651, raio: 2.500000, x: 224.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 652, raio: 2.500000, x: 230.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 653, raio: 2.500000, x: 236.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 654, raio: 2.500000, x: 242.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 655, raio: 2.500000, x: 248.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 656, raio: 2.500000, x: 254.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 657, raio: 2.500000, x: 218.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 658, raio: 2.500000, x: 260.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 659, raio: 2.500000, x: 218.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 660, raio: 2.500000, x: 260.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 661, raio: 2.500000, x: 218.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 662, raio: 2.500000, x: 260.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 663, raio: 2.500000, x: 218.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 664, raio: 2.500000, x: 260.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 665, raio: 2.500000, x: 218.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 666, raio: 2.500000, x: 260.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 667, raio: 2.500000, x: 218.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 668, raio: 2.500000, x: 260.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 669, raio: 2.500000, x: 224.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 670, raio: 2.500000, x: 230.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 671, raio: 2.500000, x: 236.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 672, raio: 2.500000, x: 242.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 673, raio: 2.500000, x: 248.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 674, raio: 2.500000, x: 254.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 675, raio: 2.500000, x: 322.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 676, raio: 2.500000, x: 328.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 677, raio: 2.500000, x: 334.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 678, raio: 2.500000, x: 340.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 679, raio: 2.500000, x: 346.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 680, raio: 2.500000, x: 352.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 681, raio: 2.500000, x: 358.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 682, raio: 2.500000, x: 364.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 683, raio: 2.500000, x: 322.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 684, raio: 2.500000, x: 322.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 685, raio: 2.500000, x: 322.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 686, raio: 2.500000, x: 322.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 687, raio: 2.500000, x: 322.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 688, raio: 2.500000, x: 322.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 689, raio: 2.500000, x: 322.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 690, raio: 2.500000, x: 328.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 691, raio: 2.500000, x: 334.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 692, raio: 2.500000, x: 340.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 693, raio: 2.500000, x: 346.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 694, raio: 2.500000, x: 352.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 695, raio: 2.500000, x: 358.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 696, raio: 2.500000, x: 364.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 697, raio: 2.500000, x: 374.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 698, raio: 2.500000, x: 380.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 699, raio: 2.500000, x: 374.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 700, raio: 2.500000, x: 380.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 701, raio: 2.500000, x: 374.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 702, raio: 2.500000, x: 380.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 703, raio: 2.500000, x: 374.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 704, raio: 2.500000, x: 380.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 705, raio: 2.500000, x: 374.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 706, raio: 2.500000, x: 380.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 707, raio: 2.500000, x: 374.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 708, raio: 2.500000, x: 380.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 709, raio: 2.500000, x: 416.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 710, raio: 2.500000, x: 374.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 711, raio: 2.500000, x: 380.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 712, raio: 2.500000, x: 410.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 713, raio: 2.500000, x: 416.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 714, raio: 2.500000, x: 374.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 715, raio: 2.500000, x: 380.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 716, raio: 2.500000, x: 386.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 717, raio: 2.500000, x: 392.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 718, raio: 2.500000, x: 398.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 719, raio: 2.500000, x: 404.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 720, raio: 2.500000, x: 410.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 721, raio: 2.500000, x: 416.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 722, raio: 2.500000, x: 426.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 723, raio: 2.500000, x: 468.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 724, raio: 2.500000, x: 426.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 725, raio: 2.500000, x: 468.000000, y: 68.750000, corb: black, corp: dimgray

tipo: circulo, id: 726, raio: 2.500000, x: 426.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 727, raio: 2.500000, x: 468.000000, y: 75.000000, corb: black, corp: dimgray

tipo: circulo, id: 728, raio: 2.500000, x: 426.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 729, raio: 2.500000, x: 468.000000, y: 81.250000, corb: black, corp: dimgray

tipo: circulo, id: 730, raio: 2.500000, x: 426.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 731, raio: 2.500000, x: 468.000000, y: 87.500000, corb: black, corp: dimgray

tipo: circulo, id: 732, raio: 2.500000, x: 426.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 733, raio: 2.500000, x: 468.000000, y: 93.750000, corb: black, corp: dimgray

tipo: circulo, id: 734, raio: 2.500000, x: 426.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 735, raio: 2.500000, x: 468.000000, y: 100.000000, corb: black, corp: dimgray

tipo: circulo, id: 736, raio: 2.500000, x: 432.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 737, raio: 2.500000, x: 438.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 738, raio: 2.500000, x: 444.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 739, raio: 2.500000, x: 450.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 740, raio: 2.500000, x: 456.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 741, raio: 2.500000, x: 462.000000, y: 106.250000, corb: black, corp: dimgray

tipo: circulo, id: 742, raio: 2.500000, x: 478.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 743, raio: 2.500000, x: 484.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 744, raio: 2.500000, x: 490.000000, y: 62.500000, corb: black, corp: dimgray

tipo: circulo, id: 745, raio: 2.500000, x: 496.000000, y: 62.500000, corb: black, corp: dimgray

